date,action,symbol,shares,entry_price,exit_price,pnl,reason,holding_days,allocation_multiplier,adjusted_capital
2019-01-02,BUY,NSE:RAJESHEXPO-EQ,87,572.45,,,ENTRY,,1.0,50000.0
2019-01-02,BUY,NSE:TIINDIA-EQ,127,353.0,,,ENTRY,,1.0,45132.342165
2019-01-03,SELL,NSE:TIINDIA-EQ,38,353.0,366.4392857142857,496.7681642857133,T1_EXIT,1.0,1.0,
2019-01-03,SELL,NSE:TIINDIA-EQ,27,353.0,379.87857142857143,715.4647071428574,T2_EXIT,1.0,1.0,
2019-01-04,SELL,NSE:TIINDIA-EQ,62,353.0,366.4392857142857,810.516478571427,STOPLOSS,2.0,1.0,
2019-01-04,BUY,NSE:ALKYLAMINE-EQ,149,314.74,,,ENTRY,,1.0,46912.46868
2019-01-07,SELL,NSE:RAJESHEXPO-EQ,26,572.45,580.8214285714287,202.55578571428705,T1_EXIT,5.0,1.0,
2019-01-07,SELL,NSE:RAJESHEXPO-EQ,18,572.45,589.1928571428572,290.76595714285696,T2_EXIT,5.0,1.0,
2019-01-08,SELL,NSE:RAJESHEXPO-EQ,43,572.45,580.8214285714287,334.9961071428594,STOPLOSS,6.0,1.0,
2019-01-08,BUY,NSE:RAJESHEXPO-EQ,87,571.25,,,ENTRY,,1.0,50231.949111
2019-01-15,SELL,NSE:RAJESHEXPO-EQ,26,571.25,581.2357142857143,244.51644285714235,T1_EXIT,7.0,1.0,
2019-01-16,SELL,NSE:RAJESHEXPO-EQ,18,571.25,591.2214285714285,348.84372857142785,T2_EXIT,8.0,1.0,
2019-01-17,T3_TRAIL,NSE:RAJESHEXPO-EQ,0,571.25,,,T3_MILESTONE_TRAIL,9.0,1.0,
2019-01-17,TRAIL_SL,NSE:RAJESHEXPO-EQ,0,571.25,,,TRAIL_T4,9.0,1.0,
2019-01-18,SELL,NSE:RAJESHEXPO-EQ,43,571.25,601.2071428571428,1262.3052357142833,STOPLOSS,10.0,1.0,
2019-01-18,BUY,NSE:GICRE-EQ,203,254.8,,,ENTRY,,1.0,51857.31910242857
2019-01-21,SELL,NSE:ALKYLAMINE-EQ,45,314.74,324.8385714285714,439.8179785714275,T1_EXIT,17.0,1.0,
2019-01-21,SELL,NSE:ALKYLAMINE-EQ,31,314.74,334.9371428571429,615.7283771428574,T2_EXIT,17.0,1.0,
2019-01-21,T3_TRAIL,NSE:ALKYLAMINE-EQ,0,314.74,,,T3_MILESTONE_TRAIL,17.0,1.0,
2019-01-22,SELL,NSE:ALKYLAMINE-EQ,73,314.74,334.9371428571429,1449.9410171428576,STOPLOSS,18.0,1.0,
2019-01-22,BUY,NSE:LAURUSLABS-EQ,659,75.34,,,ENTRY,,1.0,49720.37977800001
2019-01-23,SELL,NSE:GICRE-EQ,203,254.8,248.17857142857144,-1394.530249999999,STOPLOSS,5.0,1.0,
2019-01-23,BUY,NSE:WIPRO-EQ,381,131.83,,,ENTRY,,1.0,50288.424398999996
2019-01-24,SELL,NSE:LAURUSLABS-EQ,198,75.34,76.82714285714286,279.24251142857133,T1_EXIT,2.0,1.0,
2019-01-25,SELL,NSE:LAURUSLABS-EQ,461,75.34,75.34,-34.73174,STOPLOSS,3.0,1.0,
2019-01-25,BUY,NSE:PRICOLLTD-EQ,1097,45.5,,,ENTRY,,1.0,49942.92658628571
2019-01-28,SELL,NSE:WIPRO-EQ,114,131.83,135.7464285714286,430.99776428571556,T1_EXIT,5.0,1.0,
2019-01-29,SELL,NSE:PRICOLLTD-EQ,1097,45.5,43.68928571428572,-2034.2807178571402,STOPLOSS,4.0,1.0,
2019-01-29,BUY,NSE:NEULANDLAB-EQ,125,494.6,,,ENTRY,,1.0,61980.80777807142
2019-01-31,SELL,NSE:NEULANDLAB-EQ,38,494.6,513.0714285714286,682.41757142857,T1_EXIT,2.0,1.0,
2019-01-31,SELL,NSE:NEULANDLAB-EQ,26,494.6,531.5428571428572,946.6941714285723,T2_EXIT,2.0,1.0,
2019-01-31,T3_TRAIL,NSE:NEULANDLAB-EQ,0,494.6,,,T3_MILESTONE_TRAIL,2.0,1.0,
2019-01-31,TRAIL_SL,NSE:NEULANDLAB-EQ,0,494.6,,,TRAIL_T4,2.0,1.0,
2019-02-01,SELL,NSE:WIPRO-EQ,80,131.83,139.66285714285715,615.4555428571424,T2_EXIT,9.0,1.0,
2019-02-01,SELL,NSE:NEULANDLAB-EQ,61,494.6,550.0142857142857,3346.7205571428567,STOPLOSS,3.0,1.0,
2019-02-01,BUY,NSE:DISHTV-EQ,3133,24.4,,,ENTRY,,1.0,76449.08433664286
2019-02-06,SELL,NSE:DISHTV-EQ,940,24.4,27.482142857142858,2871.3810714285733,T1_EXIT,5.0,1.0,
2019-02-08,SELL,NSE:DISHTV-EQ,658,24.4,30.564285714285713,4035.9887000000003,T2_EXIT,7.0,1.0,
2019-02-12,SELL,NSE:WIPRO-EQ,187,131.83,140.63,1619.3021899999967,TIMEEXIT,20.0,1.0,
2019-02-12,T3_TRAIL,NSE:DISHTV-EQ,0,24.4,,,T3_MILESTONE_TRAIL,11.0,1.0,
2019-02-12,BUY,NSE:AMBER-EQ,111,649.45,,,ENTRY,,1.15,72532.67742192857
2019-02-13,SELL,NSE:DISHTV-EQ,1535,24.4,30.564285714285713,9415.262392857145,STOPLOSS,12.0,1.15,
2019-02-13,BUY,NSE:IGARASHI-EQ,123,402.6,,,ENTRY,,1.15,49770.07852049999
2019-03-01,SELL,NSE:AMBER-EQ,33,649.45,692.1285714285715,1385.552614285715,T1_EXIT,17.0,1.15,
2019-03-01,SELL,NSE:IGARASHI-EQ,37,402.6,428.37857142857143,937.9571357142851,T1_EXIT,16.0,1.15,
2019-03-05,SELL,NSE:AMBER-EQ,78,649.45,718.5,5329.856999999996,TIMEEXIT,21.0,1.15,
2019-03-05,SELL,NSE:IGARASHI-EQ,86,402.6,402.6,-34.623599999999996,STOPLOSS,20.0,1.15,
2019-03-05,BUY,NSE:IGARASHI-EQ,190,406.3,,,ENTRY,,1.15,77600.99984212499
2019-03-05,BUY,NSE:OPTIEMUS-EQ,516,100.55,,,ENTRY,,1.15,51915.6572355
2019-03-18,SELL,NSE:IGARASHI-EQ,190,406.3,372.32500000000005,-6525.991749999994,STOPLOSS,13.0,1.15,
2019-03-18,BUY,NSE:BATAINDIA-EQ,51,1339.3,,,ENTRY,,1.15,68777.44924050002
2019-03-25,SELL,NSE:OPTIEMUS-EQ,516,100.55,91.81785714285714,-4553.1637285714305,STOPLOSS,20.0,1.15,
2019-03-25,BUY,NSE:ABBOTINDIA-EQ,6,7399.8,,,ENTRY,,1.15,49839.67801478572
2019-03-27,SELL,NSE:BATAINDIA-EQ,15,1339.3,1371.692857142857,465.3174642857138,T1_EXIT,9.0,1.15,
2019-03-27,SELL,NSE:ABBOTINDIA-EQ,6,7399.8,7227.557142857143,-1076.8224857142864,STOPLOSS,2.0,1.15,
2019-03-27,BUY,NSE:ABBOTINDIA-EQ,9,7227.35,,,ENTRY,,1.15,67329.9145755
2019-03-28,SELL,NSE:BATAINDIA-EQ,11,1339.3,1404.0857142857142,697.1979142857135,T2_EXIT,10.0,1.15,
2019-03-29,SELL,NSE:ABBOTINDIA-EQ,3,7227.35,7345.989285714286,333.87988928571366,T1_EXIT,2.0,1.15,
2019-04-08,SELL,NSE:BATAINDIA-EQ,25,1339.3,1397.55,1421.31125,TIMEEXIT,21.0,1.15,
2019-04-08,BUY,NSE:ENDURANCE-EQ,63,1171.65,,,ENTRY,,1.15,73844.15318871428
2019-04-15,SELL,NSE:ABBOTINDIA-EQ,2,7227.35,7464.628571428572,459.6278857142867,T2_EXIT,19.0,1.15,
2019-04-15,T3_TRAIL,NSE:ABBOTINDIA-EQ,0,7227.35,,,T3_MILESTONE_TRAIL,19.0,1.15,
2019-04-15,TRAIL_SL,NSE:ABBOTINDIA-EQ,0,7227.35,,,TRAIL_T4,19.0,1.15,
2019-04-16,TRAIL_SL,NSE:ABBOTINDIA-EQ,0,7227.35,,,TRAIL_T5,20.0,1.15,
2019-04-18,TRAIL_SL,NSE:ABBOTINDIA-EQ,0,7227.35,,,TRAIL_T6,22.0,1.15,
2019-04-22,SELL,NSE:ABBOTINDIA-EQ,4,7227.35,7820.546428571429,2341.503528571428,STOPLOSS,26.0,1.15,
2019-04-22,BUY,NSE:RPOWER-EQ,6189,7.9,,,ENTRY,,1.15,48893.873906571425
2019-04-30,SELL,NSE:ENDURANCE-EQ,63,1171.65,1176.85,253.45844999998855,TIMEEXIT,22.0,1.15,
2019-04-30,SELL,NSE:RPOWER-EQ,6189,7.9,7.0910714285714285,-5050.345569642859,STOPLOSS,8.0,1.15,
2019-04-30,BUY,NSE:BSE-EQ,1027,68.97,,,ENTRY,,1.15,70894.45039734819
2019-04-30,BUY,NSE:RPOWER-EQ,7793,6.05,,,ENTRY,,1.15,47152.506737892836
2019-05-02,SELL,NSE:BSE-EQ,308,68.97,69.79071428571429,231.28446000000082,T1_EXIT,2.0,1.15,
2019-05-02,SELL,NSE:BSE-EQ,216,68.97,70.61142857142858,339.296502857144,T2_EXIT,2.0,1.15,
2019-05-02,T3_TRAIL,NSE:BSE-EQ,0,68.97,,,T3_MILESTONE_TRAIL,2.0,1.15,
2019-05-03,SELL,NSE:BSE-EQ,503,68.97,70.61142857142858,790.1210228571455,STOPLOSS,3.0,1.15,
2019-05-03,BUY,NSE:TATAINVEST-EQ,81,857.95,,,ENTRY,,1.15,69650.7916400357
2019-05-06,SELL,NSE:RPOWER-EQ,2338,6.05,6.725,1562.4269499999996,T1_EXIT,6.0,1.15,
2019-05-07,SELL,NSE:RPOWER-EQ,5455,6.05,6.05,-33.00275,STOPLOSS,7.0,1.15,
2019-05-07,BUY,NSE:RPOWER-EQ,8405,6.05,,,ENTRY,,1.15,50853.05886503571
2019-05-16,SELL,NSE:TATAINVEST-EQ,24,857.95,869.7892857142858,263.26791428571585,T1_EXIT,13.0,1.15,
2019-05-17,SELL,NSE:TATAINVEST-EQ,57,857.95,857.95,-48.903150000000004,STOPLOSS,14.0,1.15,
2019-05-17,BUY,NSE:IFCI-EQ,7531,9.0,,,ENTRY,,1.15,67779.55192789286
