date,action,symbol,shares,entry_price,exit_price,pnl,reason,holding_days,allocation_multiplier,adjusted_capital
2019-04-02,SELL,NSE:HEG-EQ,31,402.09,418.20071428571424,486.4679207142851,STOPLOSS,8.0,1.0,
2019-04-02,BUY,NSE:OPTIEMUS-EQ,466,101.4,,,ENTRY,,1.0,47323.38723685714
2019-04-03,SELL,NSE:RPOWER-EQ,4661,10.65,10.65,-49.63965,STOPLOSS,12.0,1.0,
2019-04-03,BUY,NSE:IMAGICAA-EQ,5367,9.2,,,ENTRY,,1.0,49384.70939185715
2019-04-04,SELL,NSE:OPTIEMUS-EQ,140,101.4,106.85357142857144,748.5405000000011,T1_EXIT,2.0,1.0,
2019-04-05,SELL,NSE:OPTIEMUS-EQ,98,101.4,112.30714285714286,1057.8939,T2_EXIT,3.0,1.0,
2019-04-05,SELL,NSE:IMAGICAA-EQ,1610,9.2,9.782142857142857,921.5007500000003,T1_EXIT,2.0,1.0,
2019-04-05,SELL,NSE:IMAGICAA-EQ,1127,9.2,10.364285714285714,1300.4694500000003,T2_EXIT,2.0,1.0,
2019-04-08,SELL,NSE:IMAGICAA-EQ,2630,9.2,9.782142857142857,1505.308678571429,STOPLOSS,5.0,1.0,
2019-04-08,BUY,NSE:PGEL-EQ,10018,7.59,,,ENTRY,,1.0,76040.49258257143
2019-04-09,T3_TRAIL,NSE:OPTIEMUS-EQ,0,101.4,,,T3_MILESTONE_TRAIL,7.0,1.0,
2019-04-12,SELL,NSE:PGEL-EQ,3005,7.59,8.164285714285715,1701.1948928571444,T1_EXIT,4.0,1.0,
2019-04-16,TRAIL_SL,NSE:OPTIEMUS-EQ,0,101.4,,,TRAIL_T4,14.0,1.0,
2019-04-22,SELL,NSE:OPTIEMUS-EQ,228,101.4,117.7607142857143,3703.393414285716,STOPLOSS,20.0,1.0,
2019-04-22,SELL,NSE:PGEL-EQ,7013,7.59,7.59,-53.22867,STOPLOSS,14.0,1.0,
2019-04-22,BUY,NSE:IMAGICAA-EQ,6341,8.9,,,ENTRY,,1.0,56441.97961000001
2019-04-22,BUY,NSE:IDEA-EQ,2959,17.15,,,ENTRY,,1.0,50753.361888000014
2019-04-30,SELL,NSE:IDEA-EQ,2959,17.15,15.601785714285715,-4627.331755357138,STOPLOSS,8.0,1.0,
2019-04-30,BUY,NSE:STLTECH-EQ,243,190.9,,,ENTRY,,1.0,46543.091143178586
2019-05-02,SELL,NSE:IMAGICAA-EQ,6341,8.9,7.9625,-5995.1777125,STOPLOSS,10.0,1.0,
2019-05-02,BUY,NSE:GANESHHOU-EQ,848,59.1,,,ENTRY,,1.0,50147.26137192858
2019-05-07,SELL,NSE:STLTECH-EQ,73,190.9,202.3,817.4321000000003,T1_EXIT,7.0,1.0,
2019-05-08,SELL,NSE:STLTECH-EQ,170,190.9,190.9,-32.453,STOPLOSS,8.0,1.0,
2019-05-08,BUY,NSE:STLTECH-EQ,258,183.85,,,ENTRY,,1.0,47453.34744192858
2019-05-13,SELL,NSE:GANESHHOU-EQ,848,59.1,52.457142857142856,-5677.626514285716,STOPLOSS,11.0,1.0,
2019-05-13,BUY,NSE:JKIL-EQ,346,128.9,,,ENTRY,,1.0,44715.94360907144
2019-05-14,SELL,NSE:STLTECH-EQ,258,183.85,167.69821428571427,-4210.426853571431,STOPLOSS,6.0,1.0,
2019-05-14,BUY,NSE:THANGAMAYL-EQ,305,142.3,,,ENTRY,,1.0,43436.92998085715
2019-05-15,SELL,NSE:JKIL-EQ,104,128.9,136.925,820.3598000000006,T1_EXIT,2.0,1.0,
2019-05-22,SELL,NSE:JKIL-EQ,73,128.9,144.95000000000002,1161.0686500000008,T2_EXIT,9.0,1.0,
2019-05-23,SELL,NSE:THANGAMAYL-EQ,92,142.3,150.14928571428572,708.3205514285713,T1_EXIT,9.0,1.0,
2019-05-24,T3_TRAIL,NSE:JKIL-EQ,0,128.9,,,T3_MILESTONE_TRAIL,11.0,1.0,
2019-05-24,TRAIL_SL,NSE:JKIL-EQ,0,128.9,,,TRAIL_T4,11.0,1.0,
2019-05-24,SELL,NSE:THANGAMAYL-EQ,64,142.3,157.99857142857144,994.5966628571427,T2_EXIT,10.0,1.0,
2019-05-27,TRAIL_SL,NSE:JKIL-EQ,0,128.9,,,TRAIL_T5,14.0,1.0,
2019-05-28,TRAIL_SL,NSE:JKIL-EQ,0,128.9,,,TRAIL_T6,15.0,1.0,
2019-05-28,T3_TRAIL,NSE:THANGAMAYL-EQ,0,142.3,,,T3_MILESTONE_TRAIL,14.0,1.0,
2019-05-29,SELL,NSE:JKIL-EQ,169,128.9,169.02500000000003,6752.559775000004,STOPLOSS,16.0,1.0,
2019-05-29,BUY,NSE:STLTECH-EQ,422,174.65,,,ENTRY,,1.0,73848.1135262143
2019-05-30,SELL,NSE:THANGAMAYL-EQ,149,142.3,157.99857142857144,2315.5453557142855,STOPLOSS,16.0,1.0,
2019-05-30,BUY,NSE:IGARASHI-EQ,111,257.6,,,ENTRY,,1.0,28616.132276357155
2019-06-06,SELL,NSE:IGARASHI-EQ,111,257.6,234.48928571428573,-2591.3175964285724,STOPLOSS,7.0,1.0,
2019-06-06,BUY,NSE:ZYDUSLIFE-EQ,106,245.7,,,ENTRY,,1.0,26258.21219957144
2019-06-11,SELL,NSE:STLTECH-EQ,127,174.65,184.81071428571428,1266.9397535714277,T1_EXIT,13.0,1.0,
2019-06-12,SELL,NSE:STLTECH-EQ,88,174.65,194.97142857142856,1771.1282285714271,T2_EXIT,14.0,1.0,
2019-06-13,SELL,NSE:STLTECH-EQ,207,174.65,184.81071428571428,2065.0120392857125,STOPLOSS,15.0,1.0,
2019-06-13,BUY,NSE:OPTIEMUS-EQ,1374,53.65,,,ENTRY,,1.0,73719.83443885716
2019-06-24,SELL,NSE:ZYDUSLIFE-EQ,106,245.7,229.61785714285713,-1729.0466357142855,STOPLOSS,18.0,1.0,
2019-06-24,BUY,NSE:JUBLPHARMA-EQ,60,479.45,,,ENTRY,,1.0,29193.53887671431
2019-06-27,SELL,NSE:JUBLPHARMA-EQ,18,479.45,496.2857142857143,294.10971428571435,T1_EXIT,3.0,1.0,
2019-06-28,SELL,NSE:JUBLPHARMA-EQ,13,479.45,513.1214285714285,431.0579928571422,T2_EXIT,4.0,1.0,
2019-07-02,SELL,NSE:JUBLPHARMA-EQ,29,479.45,496.2857142857143,473.84342857142866,STOPLOSS,8.0,1.0,
2019-07-02,BUY,NSE:GABRIEL-EQ,275,109.8,,,ENTRY,,1.0,30246.758598857166
2019-07-03,SELL,NSE:OPTIEMUS-EQ,1374,53.65,58.9,7132.5714,TIMEEXIT,20.0,1.0,
2019-07-03,BUY,NSE:MARATHON-EQ,794,95.45,,,ENTRY,,1.0,75806.98735885716
2019-07-10,SELL,NSE:GABRIEL-EQ,275,109.8,101.3625,-2348.1871875,STOPLOSS,8.0,1.0,
2019-07-10,SELL,NSE:MARATHON-EQ,794,95.45,87.74107142857143,-6190.555696428572,STOPLOSS,7.0,1.0,
2019-07-10,BUY,NSE:BBTC-EQ,58,905.3,,,ENTRY,,1.0,52905.22788517858
2019-07-10,BUY,NSE:OPTIEMUS-EQ,782,61.25,,,ENTRY,,1.0,47925.49353332145
2019-07-12,SELL,NSE:OPTIEMUS-EQ,235,61.25,64.61428571428571,775.4227857142856,T1_EXIT,2.0,1.0,
2019-07-15,SELL,NSE:OPTIEMUS-EQ,547,61.25,61.25,-33.503750000000004,STOPLOSS,5.0,1.0,
2019-07-15,BUY,NSE:GABRIEL-EQ,464,104.5,,,ENTRY,,1.0,48550.11291546431
2019-07-22,SELL,NSE:GABRIEL-EQ,464,104.5,97.63214285714285,-3231.9870285714305,STOPLOSS,7.0,1.0,
2019-07-22,BUY,NSE:CEATLTD-EQ,53,855.9,,,ENTRY,,1.0,45597.68538975002
2019-07-23,SELL,NSE:CEATLTD-EQ,16,855.9,877.0178571428571,323.8534285714284,T1_EXIT,1.0,1.0,
2019-07-24,SELL,NSE:CEATLTD-EQ,37,855.9,855.9,-31.6683,STOPLOSS,2.0,1.0,
2019-07-24,BUY,NSE:HSCL-EQ,573,79.85,,,ENTRY,,1.0,45819.82557546431
2019-07-25,SELL,NSE:HSCL-EQ,172,79.85,83.76785714285714,659.4633571428574,T1_EXIT,1.0,1.0,
2019-07-30,SELL,NSE:BBTC-EQ,58,905.3,850.6732142857143,-3217.692617857141,STOPLOSS,20.0,1.0,
2019-07-30,BUY,NSE:BASF-EQ,58,1064.05,,,ENTRY,,1.0,61915.03559582145
2019-08-01,SELL,NSE:HSCL-EQ,401,79.85,79.85,-32.01985,STOPLOSS,8.0,1.0,
2019-08-01,SELL,NSE:BASF-EQ,58,1064.05,1008.6517857142857,-3271.5982321428573,STOPLOSS,2.0,1.0,
2019-08-01,BUY,NSE:BASF-EQ,47,1031.15,,,ENTRY,,1.0,48724.50050660715
2019-08-01,BUY,NSE:BBTC-EQ,54,801.95,,,ENTRY,,1.0,44042.838266892875
2019-08-02,SELL,NSE:BASF-EQ,14,1031.15,1070.625,537.6612499999987,T1_EXIT,1.0,1.0,
2019-08-05,SELL,NSE:BASF-EQ,33,1031.15,1031.15,-34.027950000000004,STOPLOSS,4.0,1.0,
2019-08-05,BUY,NSE:BASF-EQ,47,1029.65,,,ENTRY,,1.0,49100.008466892876
2019-08-06,SELL,NSE:BASF-EQ,14,1029.65,1070.5464285714288,557.562350000002,T1_EXIT,1.0,1.0,
2019-08-06,SELL,NSE:BASF-EQ,10,1029.65,1111.4428571428573,806.8141428571435,T2_EXIT,1.0,1.0,
2019-08-07,SELL,NSE:BASF-EQ,23,1029.65,1070.5464285714288,915.9952892857176,STOPLOSS,2.0,1.0,
2019-08-07,BUY,NSE:BASF-EQ,49,1040.15,,,ENTRY,,1.0,51108.788875821454
2019-08-21,SELL,NSE:BBTC-EQ,54,801.95,754.85,-2584.1619000000014,STOPLOSS,20.0,1.0,
2019-08-21,BUY,NSE:EICHERMOT-EQ,26,1600.05,,,ENTRY,,1.0,41841.32755082145
2019-08-27,SELL,NSE:BASF-EQ,49,1040.15,1023.6,-861.1064000000033,TIMEEXIT,20.0,1.0,
2019-08-27,BUY,NSE:IIFL-EQ,420,117.63,,,ENTRY,,1.0,49458.33562082145
2019-08-28,SELL,NSE:IIFL-EQ,126,117.63,124.90142857142857,900.4624200000001,T1_EXIT,1.0,1.0,
2019-08-29,SELL,NSE:IIFL-EQ,294,117.63,117.63,-34.583220000000004,STOPLOSS,2.0,1.0,
2019-08-29,BUY,NSE:TATAMOTORS-EQ,439,114.3,,,ENTRY,,1.0,50193.162760821455
2019-09-06,SELL,NSE:TATAMOTORS-EQ,132,114.3,121.375,917.8785000000004,T1_EXIT,8.0,1.0,
2019-09-11,SELL,NSE:EICHERMOT-EQ,8,1600.05,1672.1257142857144,563.2287085714296,T1_EXIT,21.0,1.0,
2019-09-11,SELL,NSE:EICHERMOT-EQ,18,1600.05,1701.36,1792.955519999999,TIMEEXIT,21.0,1.0,
2019-09-11,SELL,NSE:TATAMOTORS-EQ,92,114.3,128.45,1289.9825999999994,T2_EXIT,13.0,1.0,
2019-09-12,BUY,NSE:CEMPRO-EQ,986,70.5,,,ENTRY,,1.0,69579.76362653573
2019-09-17,SELL,NSE:TATAMOTORS-EQ,215,114.3,121.375,1495.0293750000008,STOPLOSS,19.0,1.0,
2019-09-17,BUY,NSE:PCJEWELLER-EQ,7383,4.12,,,ENTRY,,1.0,30418.078364035726
2019-09-18,SELL,NSE:CEMPRO-EQ,986,70.5,65.65178571428571,-4845.071946428578,STOPLOSS,6.0,1.0,
2019-09-18,SELL,NSE:PCJEWELLER-EQ,2215,4.12,4.34,477.68689999999947,T1_EXIT,1.0,1.0,
2019-09-19,SELL,NSE:PCJEWELLER-EQ,5168,4.12,4.12,-21.29216,STOPLOSS,2.0,1.0,
2019-09-26,BUY,NSE:POONAWALLA-EQ,885,55.85,,,ENTRY,,1.0,49445.88484125001
2019-09-30,SELL,NSE:POONAWALLA-EQ,885,55.85,50.45,-4823.648249999999,STOPLOSS,4.0,1.0,
2019-10-11,BUY,NSE:JINDALSTEL-EQ,482,97.45,,,ENTRY,,1.0,47009.347091250005
2019-10-11,BUY,NSE:PEL-EQ,31,1332.44,,,ENTRY,,1.0,42300.74095425001
2019-10-15,SELL,NSE:JINDALSTEL-EQ,145,97.45,104.07142857142857,945.0167857142851,T1_EXIT,4.0,1.0,
2019-10-17,SELL,NSE:PEL-EQ,9,1332.44,1432.93,891.51363,T1_EXIT,6.0,1.0,
2019-10-18,SELL,NSE:PEL-EQ,7,1332.44,1533.42,1396.12606,T2_EXIT,7.0,1.0,
2019-10-22,T3_TRAIL,NSE:PEL-EQ,0,1332.44,,,T3_MILESTONE_TRAIL,11.0,1.0,
2019-10-25,SELL,NSE:PEL-EQ,15,1332.44,1533.42,2991.6987000000004,STOPLOSS,14.0,1.0,
2019-10-25,BUY,NSE:SPARC-EQ,484,125.0,,,ENTRY,,1.0,60582.710536392864
2019-10-29,SELL,NSE:JINDALSTEL-EQ,101,97.45,110.69285714285715,1326.3485928571433,T2_EXIT,18.0,1.0,
2019-10-29,SELL,NSE:SPARC-EQ,145,125.0,130.81428571428572,824.1033571428575,T1_EXIT,4.0,1.0,
2019-10-30,SELL,NSE:SPARC-EQ,102,125.0,136.62857142857143,1172.178171428572,T2_EXIT,5.0,1.0,
2019-10-30,T3_TRAIL,NSE:SPARC-EQ,0,125.0,,,T3_MILESTONE_TRAIL,5.0,1.0,
2019-10-31,T3_TRAIL,NSE:JINDALSTEL-EQ,0,97.45,,,T3_MILESTONE_TRAIL,20.0,1.0,
2019-11-01,TRAIL_SL,NSE:JINDALSTEL-EQ,0,97.45,,,TRAIL_T4,21.0,1.0,
2019-11-04,TRAIL_SL,NSE:JINDALSTEL-EQ,0,97.45,,,TRAIL_T5,24.0,1.0,
2019-11-04,SELL,NSE:SPARC-EQ,237,125.0,136.62857142857143,2723.5904571428587,STOPLOSS,10.0,1.0,
2019-11-04,BUY,NSE:THOMASCOOK-EQ,557,134.2,,,ENTRY,,1.0,74828.06405710716
2019-11-05,TRAIL_SL,NSE:JINDALSTEL-EQ,0,97.45,,,TRAIL_T6,25.0,1.0,
2019-11-06,SELL,NSE:JINDALSTEL-EQ,236,97.45,130.55714285714285,7782.4742285714265,STOPLOSS,26.0,1.0,
2019-11-06,SELL,NSE:THOMASCOOK-EQ,557,134.2,123.81249999999999,-5854.8010625000015,STOPLOSS,2.0,1.0,
2019-11-06,BUY,NSE:HSCL-EQ,733,73.6,,,ENTRY,,1.0,53996.708581428575
2019-11-06,BUY,NSE:THOMASCOOK-EQ,385,125.95,,,ENTRY,,1.0,48591.60152657144
2019-11-07,SELL,NSE:THOMASCOOK-EQ,116,125.95,133.01785714285714,804.4413571428563,T1_EXIT,1.0,1.0,
2019-11-13,SELL,NSE:HSCL-EQ,733,73.6,70.09642857142856,-2619.498539285718,STOPLOSS,7.0,1.0,
2019-11-13,BUY,NSE:STLTECH-EQ,496,130.8,,,ENTRY,,1.0,64975.833387642866
2019-11-15,SELL,NSE:THOMASCOOK-EQ,81,125.95,140.0857142857143,1133.6459142857143,T2_EXIT,9.0,1.0,
2019-11-20,T3_TRAIL,NSE:THOMASCOOK-EQ,0,125.95,,,T3_MILESTONE_TRAIL,14.0,1.0,
2019-11-21,SELL,NSE:STLTECH-EQ,496,130.8,120.4982142857143,-5169.452828571429,STOPLOSS,8.0,1.0,
2019-11-21,BUY,NSE:DCAL-EQ,586,120.25,,,ENTRY,,1.0,70466.97304478573
2019-11-25,TRAIL_SL,NSE:THOMASCOOK-EQ,0,125.95,,,TRAIL_T4,19.0,1.0,
2019-11-25,SELL,NSE:DCAL-EQ,176,120.25,126.10357142857143,1008.0343428571427,T1_EXIT,4.0,1.0,
2019-11-25,SELL,NSE:DCAL-EQ,123,120.25,131.95714285714286,1423.7478428571428,T2_EXIT,4.0,1.0,
2019-11-26,TRAIL_SL,NSE:THOMASCOOK-EQ,0,125.95,,,TRAIL_T5,20.0,1.0,
2019-11-26,SELL,NSE:DCAL-EQ,287,120.25,126.10357142857143,1643.7832749999998,STOPLOSS,5.0,1.0,
2019-11-26,BUY,NSE:RTNINDIA-EQ,44891,1.65,,,ENTRY,,1.0,74071.5621094286
2019-11-27,SELL,NSE:THOMASCOOK-EQ,188,125.95,154.2214285714286,5286.034942857146,STOPLOSS,21.0,1.0,
2019-11-27,BUY,NSE:RTNPOWER-EQ,18561,1.8,,,ENTRY,,1.0,33409.93542300003
2019-11-28,SELL,NSE:RTNINDIA-EQ,13467,1.65,1.7214285714285713,938.7460928571425,T1_EXIT,2.0,1.0,
2019-11-29,SELL,NSE:RTNINDIA-EQ,9427,1.65,1.7928571428571427,1329.813021428571,T2_EXIT,3.0,1.0,
2019-11-29,SELL,NSE:RTNPOWER-EQ,5568,1.8,1.8821428571428573,446.891657142858,T1_EXIT,2.0,1.0,
2019-12-03,T3_TRAIL,NSE:RTNINDIA-EQ,0,1.65,,,T3_MILESTONE_TRAIL,7.0,1.0,
2019-12-03,SELL,NSE:RTNPOWER-EQ,12993,1.8,1.8,-23.387400000000003,STOPLOSS,6.0,1.0,
2019-12-03,BUY,NSE:ARVIND-EQ,1734,40.25,,,ENTRY,,1.0,69800.31363728576
2019-12-04,TRAIL_SL,NSE:RTNINDIA-EQ,0,1.65,,,TRAIL_T4,8.0,1.0,
2019-12-05,SELL,NSE:RTNINDIA-EQ,21997,1.65,1.864285714285714,4672.634164285712,STOPLOSS,9.0,1.0,
2019-12-05,BUY,NSE:RTNINDIA-EQ,23672,1.85,,,ENTRY,,1.0,43794.26523514289
2019-12-09,SELL,NSE:ARVIND-EQ,1734,40.25,37.33571428571428,-5118.111557142864,STOPLOSS,6.0,1.0,
2019-12-09,BUY,NSE:ARVIND-EQ,1683,37.15,,,ENTRY,,1.0,62548.82095371431
2019-12-10,SELL,NSE:RTNINDIA-EQ,23672,1.85,1.7267857142857144,-2957.605042857143,STOPLOSS,5.0,1.0,
2019-12-10,BUY,NSE:RTNINDIA-EQ,25278,1.7,,,ENTRY,,1.0,42973.480310142884
2019-12-13,SELL,NSE:ARVIND-EQ,505,37.15,39.114285714285714,972.2115714285719,T1_EXIT,4.0,1.0,
2019-12-16,SELL,NSE:ARVIND-EQ,353,37.15,41.07857142857143,1372.2849785714293,T2_EXIT,7.0,1.0,
2019-12-16,SELL,NSE:RTNINDIA-EQ,7583,1.7,1.7785714285714285,582.3202357142853,T1_EXIT,6.0,1.0,
2019-12-17,SELL,NSE:ARVIND-EQ,825,37.15,39.114285714285714,1588.2664285714295,STOPLOSS,8.0,1.0,
2019-12-17,BUY,NSE:OPTIEMUS-EQ,2760,27.6,,,ENTRY,,1.0,76196.13486300003
2019-12-18,SELL,NSE:RTNINDIA-EQ,5308,1.7,1.857142857142857,824.2565714285707,T2_EXIT,8.0,1.0,
2019-12-19,SELL,NSE:OPTIEMUS-EQ,828,27.6,30.014285714285716,1974.1767428571432,T1_EXIT,2.0,1.0,
2019-12-24,SELL,NSE:OPTIEMUS-EQ,1932,27.6,27.6,-53.32320000000001,STOPLOSS,7.0,1.0,
2019-12-24,BUY,NSE:IRB-EQ,12809,6.77,,,ENTRY,,1.15,86719.41556585717
2019-12-27,T3_TRAIL,NSE:RTNINDIA-EQ,0,1.7,,,T3_MILESTONE_TRAIL,17.0,1.15,
2019-12-30,SELL,NSE:RTNINDIA-EQ,12387,1.7,1.857142857142857,1923.5241428571414,STOPLOSS,20.0,1.15,
